number,sys_created_on,sys_created_by,opened_at,resolved_at,reopened_time,activity_due,closed_at,closed_by,due_date,sla_due,contact_type,category,urgency,short_description,priority,state,escalation
INC2591,2020-02-26 01:22:36,UserA,2020-02-24 02:51:24,2020-07-04 14:29:38,,2020-04-26 08:18:26,2020-09-01 23:40:40,UserG,,,email,Help,2 Medium,This is a description,5 - Planning,In Progress,Overdue
INC2592,2020-02-01 20:36:57,UserA,2020-03-23 00:15:53,,,2020-03-20 16:04:34,,UserB,,,walk-in,Software,2 Medium,This is a description,2 - High,Normal,New
INC2593,2020-02-09 14:59:27,UserA,2020-02-24 22:58:24,,,,,UserA,,2020-05-20 23:33:12,email,Help,1 High,This is a description,4 - Low,In Progress,Overdue
INC2594,2020-01-08 21:02:57,UserE,2020-03-18 00:08:11,,,2020-04-06 04:12:04,,UserA,2020-05-18 17:41:33,,phone,Hardware,3 Low,This is a description,1 - Critical,,Normal
INC2595,2020-02-19 19:47:06,UserA,2020-03-08 14:56:31,,,2020-03-02 03:07:51,,UserG,,,walk-in,Help,2 Medium,This is a description,2 - High,Normal,New
INC2596,2020-02-28 10:16:40,UserA,2020-02-27 18:53:56,,,,,UserA,2020-05-10 13:19:58,2020-05-18 08:28:26,email,Help,2 Medium,This is a description,5 - Planning,Normal,Moderate
INC2597,2020-02-24 05:07:13,UserA,2020-02-19 20:12:11,,,2020-03-28 17:29:50,,UserB,,,phone,Help,1 High,This is a description,2 - High,Normal,New
INC2598,2020-02-04 22:50:56,UserG,2020-03-11 19:34:55,,,2020-04-22 09:50:42,,UserA,,,walk-in,Software,3 Low,This is a description,2 - High,Normal,Overdue
INC2599,2020-01-16 19:34:03,UserC,2020-03-13 00:20:01,,2020-08-20 06:18:23,,,UserB,,,walk-in,Software,2 Medium,This is a description,2 - High,On Hold,New
INC2600,2020-02-03 06:32:44,UserB,2020-03-06 11:33:17,,,,,UserA,,,walk-in,Software,2 Medium,This is a description,2 - High,On Hold,New
INC2601,2020-02-18 01:16:43,UserA,2020-02-13 12:13:40,,,2020-03-11 10:39:02,,UserG,2020-04-12 04:25:06,,email,Hardware,2 Medium,This is a description,3 - Moderate,In Progress,Normal
INC2602,2020-01-16 09:09:31,UserB,2020-03-18 04:08:28,2020-06-08 17:53:16,,,,UserA,,,phone,Network,3 Low,This is a description,3 - Moderate,Normal,
INC2603,2020-01-14 09:41:27,UserC,2020-03-21 14:33:16,,2020-08-17 14:25:56,2020-03-25 04:03:28,,UserB,2020-04-11 02:32:33,,email,Smartphone,2 Medium,This is a description,3 - Moderate,Normal,Normal
INC2604,2020-02-11 06:22:12,UserB,2020-03-20 10:23:56,2020-06-03 07:51:53,2020-07-01 18:03:06,,,UserG,2020-05-22 17:28:11,,email,Help,3 Low,This is a description,4 - Low,Normal,Normal
INC2605,2020-01-06 00:20:01,UserE,2020-02-23 06:25:25,,,2020-04-01 21:25:53,,UserA,2020-04-26 21:36:43,,walk-in,Help,3 Low,This is a description,1 - Critical,Normal,High
INC2606,2020-02-04 12:14:42,UserB,2020-03-13 23:44:32,,,,,UserF,,2020-05-23 15:56:44,walk-in,Help,2 Medium,This is a description,3 - Moderate,Normal,Overdue
INC2607,2020-02-12 19:41:28,UserB,2020-03-06 14:41:16,2020-07-03 12:16:12,,,,UserA,,,walk-in,Network,3 Low,This is a description,5 - Planning,In Progress,Overdue
INC2608,2020-02-27 17:09:20,UserB,2020-03-19 19:43:57,,2020-08-15 21:48:22,2020-03-20 04:26:12,2020-09-08 10:40:35,UserC,2020-04-10 02:56:24,,walk-in,Help,3 Low,This is a description,3 - Moderate,Normal,Normal
INC2609,2020-02-25 06:13:25,UserF,2020-02-28 15:53:11,,,,,UserF,,,walk-in,Network,2 Medium,This is a description,1 - Critical,On Hold,Normal
INC2610,2020-02-04 09:32:46,UserC,2020-02-21 21:02:26,2020-06-12 17:15:16,,2020-04-24 17:43:34,,UserA,,,walk-in,Software,3 Low,This is a description,4 - Low,On Hold,
INC2611,2020-02-18 12:52:18,UserB,2020-02-05 09:39:42,,,,,UserF,,,walk-in,Help,1 High,This is a description,4 - Low,On Hold,Normal
INC2612,2020-02-05 07:59:55,UserB,2020-02-28 21:07:07,,,,2020-10-22 03:01:53,UserA,,,email,Software,3 Low,This is a description,3 - Moderate,Normal,
INC2613,2020-01-13 13:35:39,UserC,2020-03-21 13:41:30,,,2020-04-14 08:05:44,,UserB,,,email,Help,2 Medium,This is a description,3 - Moderate,Closed,Normal
INC2614,2020-02-01 07:27:24,UserC,2020-02-24 20:30:15,2020-07-17 14:05:25,,2020-03-03 06:01:22,,UserG,,,email,Software,2 Medium,This is a description,4 - Low,In Progress,
INC2615,2020-02-25 19:17:27,UserA,2020-03-14 08:31:46,,,,,UserB,2020-05-05 18:38:22,,walk-in,Software,2 Medium,This is a description,3 - Moderate,In Progress,
INC2616,2020-02-20 16:18:26,UserB,2020-03-15 20:59:07,,,2020-04-24 05:44:55,,UserF,,,email,Software,2 Medium,This is a description,2 - High,,Moderate
INC2617,2020-02-05 13:07:44,UserA,2020-03-21 11:40:45,,,,,UserG,,,phone,Help,3 Low,This is a description,5 - Planning,On Hold,New
INC2618,2020-02-17 02:58:04,UserA,2020-02-02 07:52:31,,,,,UserB,2020-05-14 10:07:53,2020-06-17 02:41:08,walk-in,Help,2 Medium,This is a description,5 - Planning,On Hold,Overdue
INC2619,2020-01-05 23:23:58,UserC,2020-03-06 04:56:25,2020-06-28 20:09:23,2020-07-24 03:49:42,,,UserB,,,walk-in,Software,1 High,This is a description,3 - Moderate,Normal,Normal
INC2620,2020-01-28 02:33:04,UserA,2020-02-10 03:36:17,,,2020-04-13 07:01:34,,UserB,,2020-05-19 04:42:12,walk-in,Help,2 Medium,This is a description,3 - Moderate,Closed,Moderate
INC2621,2020-02-07 21:36:39,UserD,2020-03-02 19:53:55,,,,,UserE,,2020-05-15 08:28:42,walk-in,Network,1 High,This is a description,2 - High,Normal,Normal
INC2622,2020-02-23 12:02:09,UserC,2020-03-11 11:31:24,,,,,UserD,,,walk-in,Hardware,1 High,This is a description,3 - Moderate,Normal,New
INC2623,2020-01-22 13:59:50,UserA,2020-02-15 17:26:43,,,2020-03-27 17:35:11,2020-09-26 21:49:21,UserA,,,walk-in,Help,2 Medium,This is a description,3 - Moderate,In Progress,
INC2624,2020-01-16 18:39:59,UserA,2020-03-07 01:10:13,2020-06-14 19:35:05,,,,UserA,2020-05-12 00:40:52,,email,Hardware,1 High,This is a description,3 - Moderate,In Progress,High
INC2625,2020-01-25 11:40:13,UserG,2020-03-13 02:57:05,,2020-08-11 23:56:07,,,UserA,,,walk-in,Hardware,2 Medium,This is a description,5 - Planning,In Progress,
INC2626,2020-01-20 10:12:31,UserD,2020-03-11 11:30:36,2020-06-27 17:22:51,,,,UserA,2020-05-27 21:57:34,,walk-in,Help,2 Medium,This is a description,5 - Planning,Closed,
INC2627,2020-02-23 08:14:56,UserG,2020-02-08 22:12:41,,,2020-04-26 12:02:21,,UserB,2020-04-19 03:02:36,,email,Hardware,2 Medium,This is a description,2 - High,In Progress,
INC2628,2020-01-09 04:11:45,UserD,2020-03-27 14:32:51,,,2020-04-04 19:14:29,,UserB,2020-05-13 13:27:49,,phone,Help,2 Medium,This is a description,3 - Moderate,In Progress,Overdue
INC2629,2020-01-18 15:05:20,UserA,2020-03-10 23:51:05,,,2020-03-03 18:37:25,,UserA,,2020-06-17 18:59:43,walk-in,Network,3 Low,This is a description,3 - Moderate,Normal,Overdue
INC2630,2020-01-24 20:20:43,UserB,2020-02-14 18:57:31,,,,,UserC,2020-04-22 18:54:31,,email,Help,1 High,This is a description,5 - Planning,Normal,Overdue
INC2631,2020-01-28 15:55:32,UserC,2020-03-18 11:52:23,,2020-08-09 15:34:58,2020-03-14 00:52:19,,UserF,,,email,Smartphone,2 Medium,This is a description,2 - High,In Progress,Overdue
INC2632,2020-01-11 03:02:33,UserA,2020-02-03 08:47:25,,,2020-04-15 16:55:32,,UserB,,,email,Help,2 Medium,This is a description,3 - Moderate,,High
INC2633,2020-01-27 09:34:56,UserE,2020-02-18 01:18:27,,,,,UserA,,,walk-in,Hardware,2 Medium,This is a description,5 - Planning,,Moderate
INC2634,2020-01-27 12:42:32,UserA,2020-02-13 20:31:31,2020-07-26 10:37:27,,2020-04-16 00:23:37,,UserB,2020-04-08 05:44:08,,phone,Smartphone,2 Medium,This is a description,4 - Low,Closed,New
INC2635,2020-02-06 09:54:34,UserA,2020-02-28 15:01:20,,2020-08-17 08:33:14,2020-03-11 10:26:15,,UserA,,,phone,Hardware,1 High,This is a description,2 - High,In Progress,New
INC2636,2020-01-19 08:41:07,UserA,2020-02-14 10:36:36,,,,2020-09-05 16:44:47,UserB,2020-04-15 08:11:46,,phone,Hardware,3 Low,This is a description,2 - High,In Progress,Overdue
INC2637,2020-02-12 05:28:35,UserE,2020-03-01 10:39:39,2020-07-17 06:49:05,,2020-04-18 18:49:24,,UserG,,,phone,Smartphone,2 Medium,This is a description,1 - Critical,,Normal
INC2638,2020-02-01 10:25:29,UserD,2020-02-16 01:55:29,,,2020-04-24 00:47:03,,UserA,,,email,Hardware,3 Low,This is a description,4 - Low,,Normal
INC2639,2020-01-14 11:05:40,UserA,2020-02-17 13:09:19,,,2020-04-15 04:07:42,2020-09-13 15:37:28,UserA,,,email,Software,2 Medium,This is a description,4 - Low,Normal,High
INC2640,2020-02-07 13:23:49,UserB,2020-03-23 22:42:01,,,2020-03-07 11:22:32,,UserE,,2020-05-24 14:53:42,walk-in,Software,2 Medium,This is a description,3 - Moderate,In Progress,New
INC2641,2020-02-13 06:54:54,UserD,2020-03-23 18:18:18,,,,,UserB,,2020-06-25 09:42:05,phone,Hardware,2 Medium,This is a description,3 - Moderate,Normal,
INC2642,2020-01-04 09:50:07,UserA,2020-02-02 05:35:13,,2020-08-25 07:02:05,2020-04-24 13:08:08,,UserA,,,walk-in,Software,2 Medium,This is a description,2 - High,In Progress,Overdue
INC2643,2020-02-01 09:34:52,UserA,2020-02-17 21:49:23,,,2020-04-18 03:42:34,,UserG,,,walk-in,Help,3 Low,This is a description,3 - Moderate,,Normal
INC2644,2020-02-05 18:36:09,UserE,2020-02-24 03:49:44,,,,,UserC,2020-05-23 04:10:05,2020-05-05 14:43:59,walk-in,Hardware,1 High,This is a description,2 - High,Normal,Normal
INC2645,2020-02-06 23:51:05,UserC,2020-02-02 17:38:08,,,,2020-09-20 02:46:09,UserA,,,walk-in,Help,2 Medium,This is a description,1 - Critical,Closed,Moderate
INC2646,2020-02-09 09:13:49,UserB,2020-02-27 20:15:12,,,2020-03-24 00:09:35,,UserA,,,email,Help,2 Medium,This is a description,4 - Low,In Progress,Overdue
INC2647,2020-01-16 21:24:33,UserA,2020-03-03 17:15:49,,,2020-03-06 14:37:48,,UserB,,2020-06-03 05:42:27,email,Help,3 Low,This is a description,4 - Low,In Progress,New
INC2648,2020-02-17 06:11:46,UserF,2020-02-15 17:01:41,2020-07-13 21:35:49,,,,UserE,2020-04-20 06:24:34,,email,Software,2 Medium,This is a description,3 - Moderate,Normal,High
INC2649,2020-01-04 04:55:01,UserB,2020-03-05 04:13:41,,,,2020-10-01 15:39:24,UserA,,2020-05-07 06:18:35,walk-in,Software,3 Low,This is a description,3 - Moderate,Closed,Moderate
INC2650,2020-01-25 12:18:51,UserB,2020-02-03 15:28:50,,,2020-04-12 22:16:52,,UserA,2020-04-28 02:28:29,2020-05-16 09:44:48,walk-in,Network,3 Low,This is a description,1 - Critical,Normal,Overdue
INC2651,2020-01-23 04:02:49,UserE,2020-02-19 04:45:58,2020-07-11 14:40:01,,2020-04-23 13:15:41,,UserA,,,walk-in,Help,3 Low,This is a description,2 - High,,Moderate
INC2652,2020-02-19 21:20:41,UserB,2020-03-16 09:59:03,,,,,UserA,2020-05-04 15:04:03,2020-06-14 11:24:16,walk-in,Software,1 High,This is a description,4 - Low,In Progress,Normal
INC2653,2020-01-01 13:17:16,UserB,2020-03-02 04:35:38,2020-06-20 02:19:11,,,,UserD,,,walk-in,Smartphone,3 Low,This is a description,2 - High,,New
INC2654,2020-02-07 06:47:17,UserB,2020-03-10 14:29:21,,2020-08-12 08:51:06,,,UserA,2020-04-05 18:59:47,2020-05-16 11:30:58,email,Software,2 Medium,This is a description,3 - Moderate,Normal,Moderate
INC2655,2020-02-11 09:02:24,UserB,2020-03-10 14:18:30,2020-06-13 14:55:34,,,,UserD,,,walk-in,Software,3 Low,This is a description,3 - Moderate,Normal,
INC2656,2020-01-24 23:18:07,UserB,2020-03-28 04:19:23,,,2020-03-21 13:58:11,,UserB,,,walk-in,Network,3 Low,This is a description,3 - Moderate,On Hold,Overdue
INC2657,2020-02-13 19:05:51,UserA,2020-03-26 16:12:29,,,,,UserD,,,walk-in,Hardware,3 Low,This is a description,1 - Critical,In Progress,New
INC2658,2020-02-01 21:06:28,UserA,2020-02-15 22:45:53,2020-06-10 22:33:52,,2020-03-07 07:20:09,,UserF,,2020-06-06 18:56:02,walk-in,Smartphone,2 Medium,This is a description,1 - Critical,Closed,Normal
INC2659,2020-02-21 20:30:49,UserE,2020-02-17 02:15:12,,,2020-03-17 21:17:19,,UserC,,2020-05-26 21:30:48,email,Hardware,2 Medium,This is a description,3 - Moderate,In Progress,New
INC2660,2020-02-08 12:12:55,UserB,2020-03-22 15:44:47,,,,2020-09-24 14:49:54,UserA,,,email,Hardware,2 Medium,This is a description,2 - High,In Progress,
INC2661,2020-01-11 03:50:35,UserB,2020-03-17 16:21:02,,,2020-03-23 08:58:05,,UserA,,,walk-in,Network,3 Low,This is a description,4 - Low,In Progress,New
INC2662,2020-02-04 13:42:31,UserC,2020-02-05 21:59:20,2020-06-18 10:33:36,,,,UserB,,,email,Smartphone,3 Low,This is a description,3 - Moderate,,Overdue
INC2663,2020-01-03 10:58:11,UserF,2020-03-17 04:38:58,,,,2020-09-28 13:13:04,UserC,,,email,Help,2 Medium,This is a description,3 - Moderate,Normal,Overdue
INC2664,2020-02-14 11:59:40,UserD,2020-02-01 22:53:29,,,2020-04-22 02:14:58,,UserA,2020-04-26 15:37:50,,walk-in,Hardware,2 Medium,This is a description,3 - Moderate,Normal,New
INC2665,2020-02-16 23:10:13,UserF,2020-02-03 17:40:32,,,2020-04-22 08:14:22,2020-09-28 08:17:41,UserA,,,email,Hardware,3 Low,This is a description,3 - Moderate,,Normal
INC2666,2020-01-10 20:24:30,UserB,2020-02-10 00:18:18,,,2020-04-03 09:48:11,,UserA,,,walk-in,Help,2 Medium,This is a description,3 - Moderate,On Hold,Normal
INC2667,2020-01-09 17:46:46,UserF,2020-03-05 23:33:16,,2020-07-20 04:38:45,2020-04-16 22:18:02,,UserA,,,walk-in,Hardware,2 Medium,This is a description,2 - High,On Hold,New
INC2668,2020-02-01 13:10:08,UserA,2020-03-05 13:21:43,,,,,UserG,,2020-05-04 22:14:58,phone,Hardware,2 Medium,This is a description,4 - Low,Normal,New
INC2669,2020-01-20 00:56:27,UserA,2020-03-23 00:11:52,,,2020-03-20 01:46:34,,UserA,2020-05-10 04:46:20,2020-06-21 17:41:51,email,Software,2 Medium,This is a description,4 - Low,On Hold,Moderate
INC2670,2020-02-08 23:04:49,UserB,2020-02-01 20:07:38,,,,,UserB,2020-04-11 04:37:33,,email,Help,2 Medium,This is a description,2 - High,Normal,
INC2671,2020-01-08 00:21:59,UserA,2020-02-04 15:36:35,,,2020-04-12 22:43:46,,UserF,2020-04-20 10:09:22,,email,Smartphone,3 Low,This is a description,4 - Low,In Progress,
INC2672,2020-01-03 16:10:02,UserA,2020-03-23 15:31:34,,,2020-03-08 11:54:42,,UserD,,,walk-in,Network,2 Medium,This is a description,4 - Low,In Progress,New
INC2673,2020-01-17 01:10:58,UserA,2020-03-21 12:45:07,2020-06-04 19:01:46,,2020-04-03 22:16:03,,UserE,,,walk-in,Hardware,2 Medium,This is a description,1 - Critical,,Normal
INC2674,2020-01-08 12:27:14,UserC,2020-03-25 07:19:56,,,,,UserA,,,email,Smartphone,1 High,This is a description,2 - High,Normal,Overdue
INC2675,2020-01-28 15:57:05,UserF,2020-02-20 02:46:04,,,,,UserA,,,email,Help,1 High,This is a description,3 - Moderate,On Hold,
INC2676,2020-02-13 09:29:03,UserA,2020-02-17 19:06:55,2020-06-16 09:13:22,,2020-03-07 16:01:19,,UserA,2020-04-15 07:27:27,,email,Help,3 Low,This is a description,2 - High,In Progress,
INC2677,2020-01-27 04:46:26,UserD,2020-03-04 13:22:25,,2020-08-07 01:47:20,2020-04-14 01:29:23,,UserA,2020-05-07 11:29:22,,walk-in,Smartphone,2 Medium,This is a description,3 - Moderate,On Hold,High
INC2678,2020-02-17 11:57:49,UserG,2020-03-18 13:14:02,,,2020-03-22 13:25:02,,UserC,,,walk-in,Smartphone,2 Medium,This is a description,3 - Moderate,Normal,Overdue
INC2679,2020-02-03 10:31:09,UserD,2020-02-25 07:08:01,,,2020-03-02 23:49:21,,UserA,,,walk-in,Help,2 Medium,This is a description,3 - Moderate,On Hold,High
INC2680,2020-01-23 04:36:26,UserB,2020-02-22 23:03:53,,,,,UserG,,,walk-in,Smartphone,2 Medium,This is a description,4 - Low,Normal,High
INC2681,2020-01-10 19:08:03,UserA,2020-03-21 05:29:33,,,2020-03-18 11:14:49,,UserB,,,walk-in,Software,2 Medium,This is a description,3 - Moderate,,Overdue
INC2682,2020-01-20 22:23:19,UserC,2020-03-24 17:15:15,,2020-08-07 02:08:02,,,UserA,2020-05-19 03:23:41,,email,Help,1 High,This is a description,3 - Moderate,,
INC2683,2020-01-16 07:19:39,UserA,2020-03-16 17:38:29,,,2020-03-20 16:40:57,2020-10-21 09:15:24,UserD,,,walk-in,Software,2 Medium,This is a description,2 - High,Normal,Normal
INC2684,2020-02-01 01:30:50,UserD,2020-02-03 12:44:25,2020-07-18 21:18:12,,,,UserE,2020-05-26 20:11:15,2020-05-08 20:49:49,email,Help,2 Medium,This is a description,5 - Planning,In Progress,
INC2685,2020-01-16 09:01:35,UserB,2020-03-24 01:38:10,,2020-08-02 19:10:58,2020-03-02 04:23:07,,UserC,,,walk-in,Software,2 Medium,This is a description,2 - High,Normal,Overdue
INC2686,2020-01-14 21:19:16,UserE,2020-03-03 22:26:11,,2020-08-09 14:10:50,,,UserB,,2020-06-14 11:12:46,walk-in,Hardware,2 Medium,This is a description,5 - Planning,In Progress,Normal
INC2687,2020-02-21 08:47:32,UserA,2020-02-01 07:46:25,,2020-07-06 06:59:07,,2020-10-25 14:24:28,UserA,,,walk-in,Smartphone,2 Medium,This is a description,4 - Low,In Progress,
INC2688,2020-02-03 20:57:06,UserA,2020-02-21 01:45:43,,,2020-03-27 01:36:23,,UserC,,2020-06-11 03:45:54,walk-in,Hardware,1 High,This is a description,4 - Low,,New
INC2689,2020-01-03 00:14:06,UserB,2020-03-13 09:54:34,,,,2020-10-27 19:18:40,UserB,,2020-06-16 08:53:31,walk-in,Help,2 Medium,This is a description,1 - Critical,Normal,Moderate
INC2690,2020-01-19 14:24:27,UserF,2020-03-18 05:27:17,,,,,UserF,2020-05-22 04:02:41,2020-05-25 04:30:50,email,Smartphone,1 High,This is a description,3 - Moderate,In Progress,Moderate
INC2691,2020-02-02 17:54:51,UserB,2020-02-10 14:01:06,,,,2020-09-23 01:26:46,UserA,2020-04-11 11:55:54,,walk-in,Help,3 Low,This is a description,5 - Planning,On Hold,Moderate
INC2692,2020-01-26 00:44:45,UserE,2020-03-04 14:10:51,,,,,UserA,2020-05-06 22:22:49,,walk-in,Software,2 Medium,This is a description,1 - Critical,Normal,Moderate
INC2693,2020-02-05 12:06:24,UserD,2020-03-12 16:58:30,,,,2020-10-26 04:41:27,UserE,2020-04-18 18:15:14,,phone,Hardware,2 Medium,This is a description,2 - High,Normal,New
INC2694,2020-01-23 05:23:06,UserA,2020-03-15 03:34:04,,,2020-03-01 21:39:23,,UserD,2020-05-26 04:03:38,,walk-in,Hardware,2 Medium,This is a description,4 - Low,,Overdue
INC2695,2020-01-09 16:57:21,UserA,2020-03-26 03:32:47,,,2020-03-21 08:55:02,,UserF,,2020-06-10 07:58:08,walk-in,Help,3 Low,This is a description,4 - Low,Normal,Moderate
INC2696,2020-01-28 12:46:57,UserB,2020-02-02 04:07:41,2020-07-17 08:01:01,,2020-04-07 14:57:12,2020-09-03 07:43:16,UserA,2020-05-02 00:03:11,,walk-in,Software,3 Low,This is a description,1 - Critical,Normal,New
INC2697,2020-01-10 23:39:50,UserF,2020-02-17 01:23:30,2020-06-25 22:50:31,,2020-04-07 13:33:32,,UserD,,,walk-in,Network,2 Medium,This is a description,3 - Moderate,On Hold,High
INC2698,2020-01-12 13:34:16,UserB,2020-02-11 11:36:15,2020-06-20 03:28:45,,,,UserA,,2020-05-08 08:15:14,walk-in,Software,2 Medium,This is a description,4 - Low,,New
INC2699,2020-01-21 18:52:48,UserF,2020-02-05 12:39:53,2020-07-08 03:41:51,,,,UserA,,,walk-in,Smartphone,2 Medium,This is a description,3 - Moderate,,Moderate
INC2700,2020-02-27 09:35:36,UserD,2020-03-19 20:14:50,,,2020-03-15 11:25:04,,UserG,,,email,Smartphone,2 Medium,This is a description,4 - Low,Closed,
INC2701,2020-01-06 22:29:05,UserF,2020-02-11 00:51:37,,,2020-04-07 12:14:15,,UserG,,,email,Help,2 Medium,This is a description,2 - High,Closed,Overdue
INC2702,2020-01-02 03:48:57,UserB,2020-03-13 05:17:58,,2020-07-04 17:43:40,,,UserA,,,phone,Smartphone,3 Low,This is a description,3 - Moderate,Normal,New
INC2703,2020-01-23 13:18:32,UserA,2020-03-14 05:08:36,,,2020-04-18 23:38:17,,UserD,2020-04-06 01:35:34,,email,Help,2 Medium,This is a description,3 - Moderate,In Progress,Normal
INC2704,2020-02-13 11:07:39,UserE,2020-03-25 10:40:34,2020-07-08 14:23:37,,2020-03-26 11:56:56,,UserA,,,walk-in,Software,2 Medium,This is a description,2 - High,,High
INC2705,2020-02-03 07:24:57,UserB,2020-02-11 10:25:57,,2020-07-23 03:57:52,,,UserD,,,email,Software,1 High,This is a description,1 - Critical,Normal,Normal
INC2706,2020-01-24 13:08:02,UserG,2020-02-07 17:23:04,,,,,UserA,2020-04-07 12:37:11,,walk-in,Help,2 Medium,This is a description,1 - Critical,In Progress,Normal
INC2707,2020-01-21 07:58:49,UserB,2020-02-18 05:55:29,2020-07-11 16:57:22,,,,UserA,,,email,Help,2 Medium,This is a description,3 - Moderate,Normal,High
INC2708,2020-01-05 09:12:04,UserG,2020-02-23 20:36:21,,2020-08-23 15:45:36,,,UserB,,2020-05-05 16:44:05,walk-in,Hardware,2 Medium,This is a description,4 - Low,Normal,New
INC2709,2020-01-22 02:29:53,UserE,2020-02-23 02:52:13,2020-07-04 00:57:35,,,,UserC,,,walk-in,Hardware,2 Medium,This is a description,4 - Low,,New
INC2710,2020-02-03 23:02:34,UserA,2020-02-09 09:38:24,,,,,UserG,,,walk-in,Software,3 Low,This is a description,5 - Planning,Normal,New
INC2711,2020-02-21 00:59:54,UserF,2020-03-11 01:52:27,,,2020-03-27 16:23:40,,UserE,,,walk-in,Hardware,1 High,This is a description,4 - Low,On Hold,Overdue
INC2712,2020-02-21 01:06:54,UserB,2020-03-23 09:05:20,,,,,UserA,,,walk-in,Software,2 Medium,This is a description,1 - Critical,,Moderate
INC2713,2020-02-03 07:31:49,UserB,2020-02-14 14:57:53,,2020-07-18 04:40:25,2020-03-21 05:07:47,,UserA,2020-04-12 16:54:47,2020-06-28 02:58:05,walk-in,Help,3 Low,This is a description,1 - Critical,Normal,
INC2714,2020-02-22 10:21:46,UserE,2020-03-03 22:58:25,,,2020-04-13 21:47:26,,UserB,2020-05-23 11:13:23,,email,Network,2 Medium,This is a description,3 - Moderate,In Progress,New
INC2715,2020-01-26 10:26:16,UserA,2020-02-23 15:50:04,2020-07-05 12:53:41,2020-07-25 04:55:55,,,UserB,,,email,Help,2 Medium,This is a description,4 - Low,,Normal
INC2716,2020-02-16 17:28:02,UserA,2020-03-04 18:04:22,2020-06-06 17:16:23,,,,UserB,2020-05-03 00:25:10,,email,Hardware,2 Medium,This is a description,3 - Moderate,In Progress,New
INC2717,2020-02-16 09:43:16,UserA,2020-02-12 06:17:37,,,,,UserB,,2020-06-24 00:57:32,walk-in,Help,2 Medium,This is a description,2 - High,Normal,New
INC2718,2020-02-11 07:39:34,UserD,2020-02-24 04:32:26,,,,,UserE,,,walk-in,Hardware,2 Medium,This is a description,2 - High,Normal,New
